"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
60,10,3,0.225785189359048,0.258361048910151,0.151963109727218,0.329869539622268,0.0157319749406747,0.0394843707894964,0.0196827948744874,6.93889390390723e-18,1.00416053322961,1.01735234624636
60,10,5,0.255451034089738,0.191296433330506,0.119952977508946,0.337488162400696,-0.0111247962275465,-0.042129228959494,0.0305083234216687,-1.04083408558608e-17,1.00124091510098,1.00640060829968
60,10,10,0.318053961497559,0.209895978024328,0.400418241254741,0.374137394963279,0.0405815566493245,-0.00466724350202826,0.0573901542639736,0,1.00262431152581,1.02416242830628
60,15,3,0.18966059430051,0.256741278339777,0.168291827273942,0.311979688744084,-0.0174081535053014,0.0298904745945201,0.0799441949665705,-1.73472347597681e-18,1.01091637786108,1.03142575392015
60,15,5,0.220940686025345,0.250220425335742,0.218561507018822,0.347826545320496,0.0275693575054128,-0.00746933081205975,-0.0165483207022762,9.54097911787244e-18,1.01972729326387,1.05532581301523
60,15,10,0.22515207870772,0.261755946325949,0.234541385875906,0.315257620122581,0.0459852615707029,0.0128289087265429,0.0581409779912247,-1.73472347597681e-18,1.01036842688306,1.05857151043074
90,10,3,0.301434109823886,0.150507990137465,0.117364592299393,0.307904992007937,0.000676609927185629,0.0209376245623236,-0.022087650286882,-2.08166817117217e-17,1.0069090060813,1.02673093365684
90,10,5,0.287272543692629,0.169284005027879,0.283592117198926,0.382313519279083,0.0118421172715246,0.0173651262567929,0.0951367720184405,1.04083408558608e-17,1.0018291165333,1.01883614225201
90,10,10,0.279479618923037,0.232738897985861,0.264772850921983,0.297670453787171,-0.0147475082786104,-0.00374719213377984,-0.017831336119238,-6.93889390390723e-18,1.00456646515697,1.01503484749416
90,15,3,0.225218511874333,0.203275837943642,0.137250597028174,0.352162666281764,0.00872392109996703,-0.000449747657334543,0.0293400031953853,-4.22838847269347e-18,1.001095567608,1.00623774865265
90,15,5,0.21326195831093,0.265187094282195,0.154970831733948,0.334611966969837,-0.0334802273397821,0.0334287205939459,-0.0905386364395654,5.63785129692462e-18,1.01083734832094,1.04038469357413
90,15,10,0.264524845773372,0.150792080384283,0.212425155944124,0.221704819852466,-0.0783425659381776,0.0109316806537574,-0.113726210713647,1.38777878078145e-17,1.02862866376182,1.06337159749819
120,10,3,0.240530095047039,0.100804860100728,0.103849393377684,0.197346809371406,0.00964469577263652,0.00396304436878394,-0.0111519561146936,9.97465998686664e-18,1.01895614088879,1.08266735709689
120,10,5,0.215280716876129,0.233516609915735,0.191045517102796,0.221003066682123,-0.04271398983777,0.0347027244917609,-0.0806337704715864,-1.73472347597681e-18,1.00830555252766,1.03472841144064
120,10,10,0.29653947065221,0.119789398252656,0.160630939724697,0.274143359670452,0.0405161256986178,0.00344041943263716,0.0801157429655889,-1.56125112837913e-17,1.00152159773769,1.00912314734239
120,15,3,0.196203492927665,0.172280525336691,0.137482158256373,0.197349657666126,0.0308300187406765,0.0131791682533247,0.00662271053225851,-4.33680868994202e-19,1.01284067515325,1.04737609138191
120,15,5,0.223632381166766,0.121276192020662,0.138076689971313,0.246283223234494,0.034832515322071,0.0153775658241381,0.0131607415627667,-1.65340831304039e-18,1.0763887304586,1.2823452628121
120,15,10,0.294107531927969,0.438134079876174,0.454471408476996,0.509441851827706,-0.0806940883127093,0.0635787331589115,-0.201744116688013,1.12757025938492e-17,1.00210999116709,1.01207150687342
